d,id,ticker,r,price,vol_021,vol_063
2009-06-30,19561,BA,-0.003523199,42.5,0.475281891,0.451824753
2009-07-01,19561,BA,-0.006373266,42.23,0.456417971,0.452002034
2009-07-02,19561,BA,-0.033713983,40.83,0.464502814,0.448220023
2009-07-06,19561,BA,-0.006634963,40.56,0.423589557,0.447906241
2009-07-07,19561,BA,-0.038195239,39.04,0.390975708,0.454203752
2009-07-08,19561,BA,0.012978415,39.55,0.397763217,0.447058871
2009-07-09,19561,BA,-0.006341062,39.3,0.398291211,0.44720833
2009-07-10,19561,BA,0.008866575,39.65,0.403654015,0.431272862
2009-07-13,19561,BA,0.019728115,40.44,0.413032509,0.419356605
2009-07-14,19561,BA,-0.000742275,40.41,0.403949316,0.419284017
2009-07-15,19561,BA,0.023236919,41.36,0.408949259,0.420779708
2009-07-16,19561,BA,0.016545367,42.05,0.417437262,0.419929172
2009-07-17,19561,BA,-0.016545119,41.36,0.418664619,0.421445786
2009-07-20,19561,BA,0.020105523,42.2,0.426203932,0.410292898
2009-07-21,19561,BA,0.019244629,43.02,0.435519994,0.411645307
2009-07-22,19561,BA,-0.023995606,42,0.430026264,0.413926265
2009-07-23,19561,BA,-0.001190709,41.95,0.36720816,0.412887814
2009-07-24,19561,BA,0.009962212,42.37,0.30287247,0.411456794
2009-07-27,19561,BA,-0.003072716,42.24,0.285838077,0.409991482
2009-07-28,19561,BA,0.023629609,43.25,0.291815975,0.410913142
2009-07-29,19561,BA,0.002771157,43.37,0.285524913,0.402399739
2009-07-30,19561,BA,-0.0030015,43.24,0.285431152,0.401544221
2009-07-31,19561,BA,-0.007661273,42.91,0.285874785,0.398096033
2009-08-03,19561,BA,0.020300543,43.79,0.264214861,0.397459424
2009-08-04,19561,BA,0.008413507,44.16,0.262196461,0.395264503
2009-08-05,19561,BA,0.006545531,44.03,0.212457964,0.389760655
2009-08-06,19561,BA,0.033280993,45.52,0.231436846,0.394055389
2009-08-07,19561,BA,0.025378231,46.69,0.23421201,0.38374569
2009-08-10,19561,BA,-0.019900712,45.77,0.254232398,0.382634307
2009-08-11,19561,BA,-0.008336654,45.39,0.255513431,0.381933907
2009-08-12,19561,BA,0.020713977,46.34,0.259215375,0.380004287
2009-08-13,19561,BA,0.00602382,46.62,0.25237494,0.379584649
2009-08-14,19561,BA,-0.038260694,44.87,0.292206071,0.387108137
2009-08-17,19561,BA,-0.01594952,44.16,0.291696999,0.383486737
2009-08-18,19561,BA,-0.008642237,43.78,0.288142912,0.383709497
2009-08-19,19561,BA,-0.005956706,43.52,0.282532513,0.383882884
2009-08-20,19561,BA,0.027647268,44.74,0.281595436,0.383230696
2009-08-21,19561,BA,0.024943313,45.87,0.290564818,0.385843442
2009-08-24,19561,BA,0.027098497,47.13,0.300368955,0.385588566
2009-08-25,19561,BA,0.023486031,48.25,0.304850063,0.386964608
2009-08-26,19561,BA,-0.008951949,47.82,0.303056751,0.386282374
2009-08-27,19561,BA,0.080332204,51.82,0.399018414,0.416907391
2009-08-28,19561,BA,-0.015166431,51.04,0.405769391,0.40058031
2009-08-31,19561,BA,-0.027208826,49.67,0.420857362,0.399922462
2009-09-01,19561,BA,-0.018286178,48.77,0.427155601,0.400154384
2009-09-02,19561,BA,-0.007615928,48.4,0.429419492,0.390207912
2009-09-03,19561,BA,0.001239232,48.46,0.42954389,0.381304481
2009-09-04,19561,BA,0.014138578,49.15,0.418393267,0.382429675
2009-09-08,19561,BA,0.007095765,49.5,0.411162949,0.382403937
2009-09-09,19561,BA,0.020594471,50.53,0.406921433,0.384775583
2009-09-10,19561,BA,-0.000792314,50.49,0.404706571,0.379429457
2009-09-11,19561,BA,0.016889565,51.35,0.403057425,0.379704845
2009-09-14,19561,BA,-0.007427516,50.97,0.405267439,0.372058622
2009-09-15,19561,BA,0.021351427,52.07,0.378189652,0.373127845
2009-09-16,19561,BA,0.00555355,52.36,0.368908174,0.37296051
2009-09-17,19561,BA,0.009882012,52.88,0.363855222,0.373085402
2009-09-18,19561,BA,0.002643503,53.02,0.360608206,0.372286913
2009-09-21,19561,BA,-0.003022563,52.86,0.356685716,0.366004681
2009-09-22,19561,BA,0.00528302,53.14,0.35133997,0.338241002
2009-09-23,19561,BA,-0.014596005,52.37,0.350983254,0.315260632
2009-09-24,19561,BA,-0.011136784,51.79,0.348514944,0.312531883
2009-09-25,19561,BA,-0.005226635,51.52,0.347091218,0.310717553
2009-09-28,19561,BA,0.029641323,53.07,0.230701441,0.313750915
2009-09-29,19561,BA,0.028788603,54.62,0.241559996,0.317394896
2009-09-30,19561,BA,-0.008642237,54.15,0.219652274,0.317732432
2009-10-01,19561,BA,-0.038400969,52.11,0.253881711,0.320128722
2009-10-02,19561,BA,-0.013718672,51.4,0.257990674,0.321398232
2009-10-05,19561,BA,0.016976087,52.28,0.262462882,0.310786802
2009-10-06,19561,BA,0.000190982,52.29,0.259849352,0.310468864
2009-10-07,19561,BA,-0.009608009,51.79,0.262915028,0.311004374
2009-10-08,19561,BA,0.009798834,52.3,0.255941372,0.311062778
2009-10-09,19561,BA,0.007429334,52.69,0.256541065,0.309592032
2009-10-12,19561,BA,-0.019741589,51.66,0.261149964,0.313173632
2009-10-13,19561,BA,0.004635241,51.9,0.260000942,0.310741642
2009-10-14,19561,BA,0.01168447,52.51,0.252448541,0.310079725
2009-10-15,19561,BA,-0.014385984,51.76,0.256733466,0.309537001
2009-10-16,19561,BA,0.027253234,53.19,0.272211955,0.311400222
2009-10-19,19561,BA,0.004876093,53.45,0.272566008,0.309830295
2009-10-20,19561,BA,-0.029620384,51.89,0.291659558,0.312062467
2009-10-21,19561,BA,-0.024581669,50.63,0.301874858,0.316961843
2009-10-22,19561,BA,0.008652459,51.07,0.300687435,0.316857999
2009-10-23,19561,BA,-0.023377128,49.89,0.308669482,0.321044226
2009-10-26,19561,BA,-0.032596542,48.29,0.326563195,0.325869834
2009-10-27,19561,BA,-0.011244989,47.75,0.304937069,0.326921604
2009-10-28,19561,BA,-0.011161053,47.22,0.279449339,0.327802418
2009-10-29,19561,BA,0.033117511,48.81,0.311799964,0.333246393
2009-10-30,19561,BA,-0.0209101,47.8,0.293502184,0.334336986
2009-11-02,19561,BA,0.009784971,48.27,0.295096706,0.334462791
2009-11-03,19561,BA,-0.003528217,48.1,0.28602377,0.334459683
2009-11-04,19561,BA,0.008075307,48.07,0.288759273,0.328440133
2009-11-05,19561,BA,0.034754022,49.77,0.316659473,0.331786543
2009-11-06,19561,BA,-0.001809636,49.68,0.313991686,0.329082628
2009-11-09,19561,BA,0.033062366,51.35,0.335540869,0.334456245
2009-11-10,19561,BA,-0.020261893,50.32,0.33591534,0.335224763
2009-11-11,19561,BA,0.007128532,50.68,0.336537597,0.335293355
2009-11-12,19561,BA,-0.007924315,50.28,0.3342795,0.326046967
2009-11-13,19561,BA,0.007923526,50.68,0.332500313,0.324212305
2009-11-16,19561,BA,0.034900819,52.48,0.341502841,0.32987269
2009-11-17,19561,BA,0.000952546,52.53,0.341034436,0.329397991
2009-11-18,19561,BA,-0.00975644,52.02,0.326218949,0.326562357
2009-11-19,19561,BA,-0.011406811,51.43,0.316485991,0.324508353
2009-11-20,19561,BA,0.005236267,51.7,0.315687309,0.320544635
2009-11-23,19561,BA,0.01782813,52.63,0.307770137,0.319171779
2009-11-24,19561,BA,-0.012619289,51.97,0.285676975,0.319744475
2009-11-25,19561,BA,0.018303465,52.93,0.284258396,0.279027383
2009-11-27,19561,BA,-0.009110374,52.45,0.282845683,0.277908232
2009-11-30,19561,BA,-0.000763291,52.41,0.264811855,0.272136968
2009-12-01,19561,BA,0.024687735,53.72,0.258221778,0.27333417
2009-12-02,19561,BA,0.001116377,53.78,0.258355869,0.272685244
2009-12-03,19561,BA,-0.000186017,53.77,0.257130789,0.27271229
2009-12-04,19561,BA,0.016782385,54.68,0.259889752,0.273249658
2009-12-07,19561,BA,0.020634634,55.82,0.244442484,0.275641202
2009-12-08,19561,BA,-0.002870115,55.66,0.244867255,0.273207383
2009-12-09,19561,BA,-0.003419841,55.47,0.224747088,0.273354246
2009-12-10,19561,BA,-0.008327578,55.01,0.212182655,0.272283541
2009-12-11,19561,BA,0.010667895,55.6,0.213141125,0.272349897
2009-12-14,19561,BA,0.008061419,56.05,0.208629193,0.269700341
2009-12-15,19561,BA,-0.006803089,55.67,0.212386233,0.270041629
2009-12-16,19561,BA,-0.009747351,55.13,0.186528164,0.270303836
2009-12-17,19561,BA,-0.012044242,54.47,0.193070073,0.271490163
2009-12-18,19561,BA,-0.019091081,53.44,0.202541175,0.274241649
2009-12-21,19561,BA,0.01596488,54.3,0.203127757,0.27585613
2009-12-22,19561,BA,0.014625524,55.1,0.20723397,0.275555452
2009-12-23,19561,BA,-0.002544234,54.96,0.200824977,0.274558295
2009-12-24,19561,BA,0.009416525,55.48,0.19494774,0.274752824
2009-12-28,19561,BA,-0.006146853,55.14,0.189257219,0.269018692
2009-12-29,19561,BA,0.001268196,55.21,0.184983035,0.262919917
2009-12-30,19561,BA,-0.004538282,54.96,0.186264994,0.262479796
2009-12-31,19561,BA,-0.015217196,54.13,0.176783229,0.252463964
2008-01-02,21936,PFE,0.007887809,22.91,0.173776613,0.202403259
2008-01-03,21936,PFE,0.011716098,23.18,0.17770968,0.203598919
2008-01-04,21936,PFE,-0.01521415,22.83,0.184507972,0.204550852
2008-01-07,21936,PFE,0.017369277,23.23,0.178534185,0.206510305
2008-01-08,21936,PFE,0.010278,23.47,0.180300662,0.207657776
2008-01-09,21936,PFE,0.018991514,23.92,0.190273572,0.21132581
2008-01-10,21936,PFE,0.006666728,24.08,0.192082934,0.211854005
2008-01-11,21936,PFE,-0.00249511,24.02,0.175203491,0.211808668
2008-01-14,21936,PFE,-0.00208417,23.97,0.175365468,0.21138154
2008-01-15,21936,PFE,-0.015980003,23.59,0.182613857,0.21272943
2008-01-16,21936,PFE,-0.008086609,23.4,0.165367763,0.211312999
2008-01-17,21936,PFE,-0.018982024,22.96,0.17772138,0.214429082
2008-01-18,21936,PFE,-0.020238422,22.5,0.179239551,0.217896469
2008-01-22,21936,PFE,-0.012028048,22.231,0.182564218,0.215902135
2008-01-23,21936,PFE,0.027901118,22.86,0.210203647,0.223521676
2008-01-24,21936,PFE,0.008276654,23.05,0.212474581,0.224197534
2008-01-25,21936,PFE,-0.019273547,22.61,0.221559138,0.227286189
2008-01-28,21936,PFE,0.016667325,22.99,0.229641901,0.228340933
2008-01-29,21936,PFE,0.00823004,23.18,0.227386117,0.229018246
2008-01-30,21936,PFE,-0.003456968,23.1,0.22776385,0.22839296
2008-01-31,21936,PFE,0.011192134,23.36,0.228805567,0.229605316
2008-02-01,21936,PFE,0.009797844,23.59,0.229592618,0.23010697
2008-02-04,21936,PFE,0.001694563,23.63,0.226519,0.223640733
2008-02-05,21936,PFE,-0.028763738,22.96,0.242943258,0.229771217
2008-02-06,21936,PFE,-0.002180375,22.59,0.234912468,0.229801516
2008-02-07,21936,PFE,0.003534745,22.67,0.232100678,0.228804763
2008-02-08,21936,PFE,-0.016455655,22.3,0.226069176,0.229574308
2008-02-11,21936,PFE,-0.004494083,22.2,0.223553453,0.229064487
2008-02-12,21936,PFE,0.02139156,22.68,0.239265593,0.231876825
2008-02-13,21936,PFE,0.002641508,22.74,0.239819871,0.231342698
2008-02-14,21936,PFE,-0.012835018,22.45,0.237721496,0.228056587
2008-02-15,21936,PFE,-0.005359336,22.33,0.236983267,0.228170455
2008-02-19,21936,PFE,0.001789398,22.37,0.228513907,0.226683611
2008-02-20,21936,PFE,0.004460039,22.47,0.217478903,0.226698652
2008-02-21,21936,PFE,-0.003119862,22.4,0.213103561,0.218947032
2008-02-22,21936,PFE,0.004454066,22.5,0.19008764,0.219126552
2008-02-25,21936,PFE,0.01236721,22.78,0.192863048,0.217882561
2008-02-26,21936,PFE,0.002192595,22.83,0.179557667,0.210757452
2008-02-27,21936,PFE,-0.003510153,22.75,0.170958057,0.201817759
2008-02-28,21936,PFE,-0.008829869,22.55,0.171038195,0.196067308
2008-02-29,21936,PFE,-0.012045254,22.28,0.175351991,0.191229201
2008-03-03,21936,PFE,-0.001347908,22.25,0.16960634,0.190643699
2008-03-04,21936,PFE,-0.000449101,22.24,0.164531485,0.190040034
2008-03-05,21936,PFE,-0.008706794,22.0472,0.165422837,0.190010979
2008-03-06,21936,PFE,-0.020955031,21.59,0.151506375,0.194176532
2008-03-07,21936,PFE,-0.011178244,21.35,0.154621136,0.189664032
2008-03-10,21936,PFE,-0.009412156,21.15,0.154560041,0.189293643
2008-03-11,21936,PFE,0.026593244,21.72,0.178496201,0.196435287
2008-03-12,21936,PFE,-0.020466007,21.28,0.190330932,0.200013426
2008-03-13,21936,PFE,-0.003295424,21.21,0.170227577,0.195665289
2008-03-14,21936,PFE,-0.027241709,20.64,0.187886288,0.202248612
2008-03-17,21936,PFE,-0.003396762,20.57,0.185512587,0.202001056
2008-03-18,21936,PFE,0.020688509,21,0.204383428,0.202377454
2008-03-19,21936,PFE,-0.018745606,20.61,0.210697876,0.2051999
2008-03-20,21936,PFE,-0.000970471,20.59,0.208813626,0.201633226
2008-03-24,21936,PFE,0.000970529,20.61,0.209549978,0.201642394
2008-03-25,21936,PFE,0.008214171,20.78,0.211845904,0.202612194
2008-03-26,21936,PFE,-0.004340406,20.69,0.20353633,0.202628841
2008-03-27,21936,PFE,-0.006302821,20.56,0.202095687,0.202530169
2008-03-28,21936,PFE,-0.002922266,20.5,0.202160069,0.202396772
2008-03-31,21936,PFE,0.020759033,20.93,0.220200972,0.206185504
2008-04-01,21936,PFE,0.021272135,21.38,0.233829998,0.211036201
2008-04-02,21936,PFE,0.006061591,21.51,0.235478694,0.211053022
2008-04-03,21936,PFE,-0.007934394,21.34,0.236439145,0.210822927
2008-04-04,21936,PFE,0.00046889,21.35,0.235277249,0.209280915
2008-04-07,21936,PFE,0.006070537,21.48,0.225589797,0.207763021
2008-04-08,21936,PFE,-0.022599455,21,0.235803612,0.20897429
2008-04-09,21936,PFE,-0.005251766,20.89,0.234321962,0.207757998
2008-04-10,21936,PFE,0.00143497,20.92,0.212764737,0.203602421
2008-04-11,21936,PFE,-0.022723228,20.45,0.21538912,0.207029968
2008-04-14,21936,PFE,0.005364585,20.56,0.216764133,0.207606688
2008-04-15,21936,PFE,0.007269513,20.71,0.197170706,0.208477284
2008-04-16,21936,PFE,0.018656873,21.1,0.206725042,0.210600839
2008-04-17,21936,PFE,-0.033737772,20.4,0.227086557,0.219882247
2008-04-18,21936,PFE,0.003425128,20.47,0.218551451,0.217382127
2008-04-21,21936,PFE,-0.013277761,20.2,0.223120396,0.215392899
2008-04-22,21936,PFE,-0.020505814,19.79,0.233022434,0.217733656
2008-04-23,21936,PFE,0.004537689,19.88,0.231347188,0.209723811
2008-04-24,21936,PFE,0.008015788,20.04,0.233791808,0.209672529
2008-04-25,21936,PFE,0.019274056,20.43,0.243774441,0.210933258
2008-04-28,21936,PFE,-0.009838237,20.23,0.24587927,0.208358241
2008-04-29,21936,PFE,0.000493878,20.24,0.233368955,0.207415909
2008-04-30,21936,PFE,-0.006443716,20.11,0.218418993,0.207591248
2008-05-01,21936,PFE,0.016276811,20.44,0.226429108,0.209145565
2008-05-02,21936,PFE,0.008282604,20.61,0.228421614,0.208822915
2008-05-05,21936,PFE,-0.004376563,20.52,0.228469992,0.208748752
2008-05-06,21936,PFE,-0.004884912,20.42,0.226807356,0.201655442
2008-05-07,21936,PFE,-0.008854082,19.92,0.216137605,0.202169517
2008-05-08,21936,PFE,0.002506855,19.97,0.216227208,0.202070867
2008-05-09,21936,PFE,-0.009053863,19.79,0.217551813,0.200418429
2008-05-12,21936,PFE,0.006045688,19.91,0.205313457,0.200916819
2008-05-13,21936,PFE,0.003009467,19.97,0.204624544,0.195709574
2008-05-14,21936,PFE,0.004496874,20.06,0.203498607,0.195914512
2008-05-15,21936,PFE,0.000996503,20.08,0.191084345,0.19467913
2008-05-16,21936,PFE,-0.002493105,20.03,0.151407489,0.194533597
2008-05-19,21936,PFE,0.009935479,20.23,0.154962134,0.195767082
2008-05-20,21936,PFE,-0.008937824,20.05,0.150882613,0.195986561
2008-05-21,21936,PFE,-0.001996993,20.01,0.130857503,0.195963003
2008-05-22,21936,PFE,-0.011560567,19.78,0.137528677,0.196589197
2008-05-23,21936,PFE,-0.012719552,19.53,0.141972417,0.195645503
2008-05-27,21936,PFE,-0.0102938,19.33,0.126241012,0.196101823
2008-05-28,21936,PFE,-0.001553206,19.3,0.122874919,0.196095387
2008-05-29,21936,PFE,0.005167625,19.4,0.124872334,0.19621583
2008-05-30,21936,PFE,-0.002064129,19.36,0.123495402,0.19517961
2008-06-02,21936,PFE,-0.009341496,19.18,0.10927115,0.195728895
2008-06-03,21936,PFE,-0.00890251,19.01,0.104468982,0.196168134
2008-06-04,21936,PFE,-0.011108471,18.8,0.108055437,0.196548474
2008-06-05,21936,PFE,-0.006939019,18.67,0.108641457,0.193103281
2008-06-06,21936,PFE,-0.038770974,17.96,0.16301514,0.205866452
2008-06-09,21936,PFE,0.003335431,18.02,0.163516065,0.205703302
2008-06-10,21936,PFE,-0.004449886,17.94,0.162816133,0.197180241
2008-06-11,21936,PFE,-0.021978773,17.55,0.168414487,0.197754059
2008-06-12,21936,PFE,0.010203764,17.73,0.17498393,0.199453929
2008-06-13,21936,PFE,0.014557523,17.99,0.185500445,0.195945942
2008-06-16,21936,PFE,-0.012304389,17.77,0.185636704,0.197024194
2008-06-17,21936,PFE,-0.002817967,17.72,0.18556675,0.191520281
2008-06-18,21936,PFE,0.002818026,17.77,0.179483385,0.188897389
2008-06-19,21936,PFE,0,17.77,0.18041738,0.188930954
2008-06-20,21936,PFE,-0.02507271,17.33,0.19172569,0.194321956
2008-06-23,21936,PFE,0.002880846,17.38,0.193768302,0.193417573
2008-06-24,21936,PFE,0.017679787,17.69,0.208830864,0.197573651
2008-06-25,21936,PFE,0.010682736,17.88,0.21433614,0.199066612
2008-06-26,21936,PFE,-0.040518915,17.17,0.249076084,0.213481696
2008-06-27,21936,PFE,0.006386562,17.28,0.24977293,0.208988421
2008-06-30,21936,PFE,0.010934994,17.47,0.256014182,0.205138291
2008-07-01,21936,PFE,0.014773335,17.73,0.264229903,0.207421521
2008-07-02,21936,PFE,-0.006223325,17.62,0.263733305,0.20727804
2008-07-03,21936,PFE,0.007350916,17.75,0.264875103,0.208172551
2008-07-07,21936,PFE,-0.020490504,17.39,0.271657123,0.210401441
2008-07-08,21936,PFE,0.04497719,18.19,0.288575834,0.227647558
2008-07-09,21936,PFE,-0.008834913,18.03,0.290200454,0.227966423
2008-07-10,21936,PFE,0,18.03,0.289744653,0.227894442
2008-07-11,21936,PFE,-0.012277056,17.81,0.282222859,0.224992625
2008-07-14,21936,PFE,-0.009024599,17.65,0.281924712,0.224934067
2008-07-15,21936,PFE,-0.003973885,17.58,0.276954314,0.224138994
2008-07-16,21936,PFE,0.037950676,18.26,0.30466083,0.23456701
2008-07-17,21936,PFE,0.00709378,18.39,0.304909396,0.226207741
2008-07-18,21936,PFE,-0.003813261,18.32,0.305486234,0.226044206
2008-07-21,21936,PFE,-0.01263448,18.09,0.309353429,0.225911694
2008-07-22,21936,PFE,0.014270688,18.35,0.297612749,0.224722682
2008-07-23,21936,PFE,0.03848679,19.07,0.322378743,0.237957692
2008-07-24,21936,PFE,-0.013727797,18.81,0.324452872,0.238801531
2008-07-25,21936,PFE,0.004243982,18.89,0.323277179,0.235548173
2008-07-28,21936,PFE,-0.028458118,18.36,0.305194033,0.241265134
2008-07-29,21936,PFE,0.009216398,18.53,0.305724345,0.24215582
2008-07-30,21936,PFE,0.018711837,18.88,0.309328884,0.245128045
2008-07-31,21936,PFE,-0.011185323,18.67,0.310683607,0.24352333
2008-08-01,21936,PFE,-0.003756045,18.6,0.30993139,0.242810269
2008-08-04,21936,PFE,0.020224107,18.98,0.315586171,0.24653097
2008-08-05,21936,PFE,0.037740772,19.71,0.324861679,0.258252016
2008-08-06,21936,PFE,0.002026944,19.43,0.292310337,0.257704947
2008-08-07,21936,PFE,-0.011387593,19.21,0.293843323,0.258622406
2008-08-08,21936,PFE,0.032268719,19.84,0.309438013,0.266071898
2008-08-11,21936,PFE,0.002013971,19.88,0.303085214,0.265840069
2008-08-12,21936,PFE,-0.00808056,19.72,0.302512121,0.26629458
2008-08-13,21936,PFE,-0.004065252,19.64,0.302550464,0.266265241
2008-08-14,21936,PFE,0.007102716,19.78,0.27957235,0.266645063
2008-08-15,21936,PFE,0.009560156,19.97,0.27998143,0.267272235
2008-08-18,21936,PFE,-0.016663061,19.64,0.288320369,0.268629633
2008-08-19,21936,PFE,-0.015392865,19.34,0.290486733,0.269789727
2008-08-20,21936,PFE,-0.003106821,19.28,0.288947902,0.269827011
2008-08-21,21936,PFE,0.004657139,19.37,0.259005906,0.269031941
2008-08-22,21936,PFE,0.019428047,19.75,0.259874782,0.27056831
2008-08-25,21936,PFE,-0.012226439,19.51,0.26517045,0.270907249
2008-08-26,21936,PFE,-0.011859041,19.28,0.24647343,0.271992177
2008-08-27,21936,PFE,-0.010427175,19.08,0.249709584,0.272632005
2008-08-28,21936,PFE,0.009908746,19.27,0.244162555,0.273315156
2008-08-29,21936,PFE,-0.008337662,19.11,0.242454747,0.273180279
2008-09-02,21936,PFE,0.00313508,19.17,0.241607513,0.272610056
2008-09-03,21936,PFE,0.001563777,19.2,0.232560073,0.271613431
2008-09-04,21936,PFE,-0.02799215,18.67,0.213576918,0.277192913
2008-09-05,21936,PFE,-0.008606934,18.51,0.214349239,0.266279926
2008-09-08,21936,PFE,0.033469592,19.14,0.244601981,0.274177908
2008-09-09,21936,PFE,-0.048163461,18.24,0.267777308,0.291256819
2008-09-10,21936,PFE,-0.002195408,18.2,0.266981194,0.287710639
2008-09-11,21936,PFE,0.01038489,18.39,0.27123223,0.287734835
2008-09-12,21936,PFE,0.012429434,18.62,0.276629975,0.287353679
2008-09-15,21936,PFE,-0.031090334,18.05,0.29111556,0.293233415
2008-09-16,21936,PFE,-0.013385183,17.81,0.288128725,0.294479467
2008-09-17,21936,PFE,-0.036596559,17.17,0.305644256,0.303542644
2008-09-18,21936,PFE,0.046652643,17.99,0.354335484,0.317730144
2008-09-19,21936,PFE,0.030653349,18.55,0.373522223,0.319077067
2008-09-22,21936,PFE,-0.026216673,18.07,0.381973589,0.323777965
2008-09-23,21936,PFE,-0.003325523,18.01,0.372934051,0.322068294
2008-09-24,21936,PFE,-0.001111618,17.99,0.371978237,0.321422357
2008-09-25,21936,PFE,0.035493584,18.64,0.394629915,0.318066963
2008-09-26,21936,PFE,0.001072425,18.66,0.393400315,0.317916953
2008-09-29,21936,PFE,-0.055645911,17.65,0.433834996,0.337172397
2008-09-30,21936,PFE,0.043786237,18.44,0.464065161,0.34704025
2008-10-01,21936,PFE,0.026753901,18.94,0.474265908,0.350545345
2008-10-02,21936,PFE,-0.00795153,18.79,0.474870355,0.350826428
2008-10-03,21936,PFE,0.01111401,19,0.466133804,0.34858493
2008-10-06,21936,PFE,-0.003162997,18.94,0.465124865,0.337389635
2008-10-07,21936,PFE,-0.070540497,17.65,0.511174139,0.365985632
2008-10-08,21936,PFE,-0.029904722,17.13,0.494888207,0.370814624
2008-10-09,21936,PFE,-0.089083705,15.67,0.577728128,0.410390396
2008-10-10,21936,PFE,-0.034408232,15.14,0.581445844,0.415323952
2008-10-13,21936,PFE,0.096869872,16.68,0.685416112,0.460106148
2008-10-14,21936,PFE,0.026620509,17.13,0.687143647,0.456796263
2008-10-15,21936,PFE,-0.051508054,16.27,0.707157957,0.467611672
2008-10-16,21936,PFE,0.042124186,16.97,0.714409064,0.475717244
2008-10-17,21936,PFE,-0.003542266,16.91,0.693467603,0.475157222
2008-10-20,21936,PFE,0.025111062,17.34,0.690342617,0.477046648
2008-10-21,21936,PFE,0,17.34,0.68529012,0.47038007
2008-10-22,21936,PFE,-0.035214827,16.74,0.694924454,0.474640509
2008-10-23,21936,PFE,0.02127703,17.1,0.70019465,0.476709643
2008-10-24,21936,PFE,-0.031484475,16.57,0.69290647,0.477447724
2008-10-27,21936,PFE,-0.010922433,16.39,0.692695691,0.477331845
2008-10-28,21936,PFE,0.083649733,17.82,0.734178239,0.505452748
2008-10-29,21936,PFE,-0.035993048,17.19,0.726830376,0.509967803
2008-10-30,21936,PFE,0.038235613,17.86,0.733874971,0.515943041
2008-10-31,21936,PFE,-0.00843447,17.71,0.733919625,0.514471777
2008-11-03,21936,PFE,0.002819023,17.76,0.732496582,0.508534166
2008-11-04,21936,PFE,0.035945162,18.41,0.7449529,0.513957305
2008-11-05,21936,PFE,-0.061032142,17,0.734480327,0.52750412
2008-11-06,21936,PFE,-0.037763136,16.37,0.738881922,0.527799424
2008-11-07,21936,PFE,0.029493752,16.86,0.67251941,0.531656122
2008-11-10,21936,PFE,-0.01554114,16.6,0.661902693,0.532193829
2008-11-11,21936,PFE,0.010188916,16.77,0.572883307,0.532779902
2008-11-12,21936,PFE,-0.057685258,15.83,0.599466728,0.543818764
2008-11-13,21936,PFE,0.055296571,16.73,0.604433436,0.555756349
2008-11-14,21936,PFE,-0.027266372,16.28,0.594419517,0.557256148
2008-11-17,21936,PFE,-0.022361158,15.92,0.598955707,0.558075836
2008-11-18,21936,PFE,0.022975041,16.29,0.59778272,0.560449049
2008-11-19,21936,PFE,-0.045848146,15.56,0.616569592,0.566936997
2008-11-20,21936,PFE,-0.074009362,14.45,0.654576811,0.58238067
2008-11-21,21936,PFE,0.081053581,15.67,0.715971641,0.606825558
2008-11-24,21936,PFE,0.023337549,16.04,0.71393489,0.608859705
2008-11-25,21936,PFE,-0.006253513,15.94,0.713272162,0.608699505
2008-11-26,21936,PFE,0.00812292,16.07,0.645884745,0.608561305
2008-11-28,21936,PFE,0.022154761,16.43,0.641023497,0.610442831
2008-12-01,21936,PFE,-0.072564241,15.28,0.669281424,0.626369695
2008-12-02,21936,PFE,0.047292853,16.02,0.694655093,0.634439223
2008-12-03,21936,PFE,0.036768671,16.62,0.708600422,0.637110664
2008-12-04,21936,PFE,-0.021283904,16.27,0.697353569,0.638184943
2008-12-05,21936,PFE,0.017063585,16.55,0.670231468,0.635341949
2008-12-08,21936,PFE,0.022701363,16.93,0.661429034,0.630206714
2008-12-09,21936,PFE,-0.027546957,16.47,0.660635582,0.632456272
2008-12-10,21936,PFE,0.00605364,16.57,0.658926831,0.632190584
2008-12-11,21936,PFE,-0.000604182,16.56,0.657866082,0.631572343
2008-12-12,21936,PFE,0.021506078,16.92,0.627791891,0.630337532
2008-12-15,21936,PFE,-0.01728859,16.63,0.601664732,0.630704292
2008-12-16,21936,PFE,0.042960826,17.36,0.611092548,0.632415884
2008-12-17,21936,PFE,-0.006356158,17.25,0.605190523,0.625531196
2008-12-18,21936,PFE,-0.007564539,17.12,0.602251169,0.622489598
2008-12-19,21936,PFE,0.010459112,17.3,0.576488288,0.620764814
2008-12-22,21936,PFE,-0.006960166,17.18,0.502700493,0.620877102
2008-12-23,21936,PFE,-0.008769338,17.03,0.429779896,0.621098977
2008-12-24,21936,PFE,-0.00117469,17.01,0.424209069,0.616758543
2008-12-26,21936,PFE,0.005277052,17.1,0.422988464,0.616877622
2008-12-29,21936,PFE,0.011049726,17.29,0.423526177,0.607249943
2008-12-30,21936,PFE,0.026257242,17.75,0.426035871,0.603106834
2008-12-31,21936,PFE,-0.002256544,17.71,0.325175052,0.600601389
2009-01-02,21936,PFE,0.031131352,18.27,0.304096082,0.603779973
2009-01-05,21936,PFE,-0.006039199,18.16,0.285571774,0.603453904
2009-01-06,21936,PFE,-0.020023132,17.8,0.28418308,0.604706022
2009-01-07,21936,PFE,-0.017569443,17.49,0.289821208,0.588909994
